iter	RMSE
158	0.05985232151
159	0.05984204039
160	0.05983164302
161	0.05981869882
162	0.05981096104
163	0.05980877086
164	0.05979856242
165	0.05979038795
166	0.05978054219
167	0.05977279161
168	0.05976847936
169	0.05976657168
170	0.05976068359
171	0.05975339341
172	0.05974628641
173	0.0597380191
174	0.05973033102
175	0.05971907839
176	0.05970252406
177	0.05969767592
178	0.05969156969
179	0.05968167058
180	0.05967061348
181	0.05966726754
182	0.05965932751
183	0.05964597483
184	0.05963846401
185	0.05963079627
186	0.05962754402
187	0.05962279322
188	0.05961934955
189	0.05961157583
190	0.05960290543
191	0.05958574865
192	0.05957963595
193	0.05956557994
194	0.05956021766
195	0.05955176307
196	0.05954586579
197	0.05953777616
198	0.05952697708
199	0.05952336853
200	0.0595089001
201	0.05950242902
202	0.05949301068
203	0.05948880679
204	0.05948162535
205	0.0594750287
206	0.05946578816
207	0.05945496671
208	0.05945384079
209	0.05944949224
210	0.05944779413
211	0.05944424386
212	0.05943416777
213	0.05942919939
214	0.05941964134
215	0.05941188887
216	0.05939265828
217	0.05938899445
218	0.05938205717
219	0.05937640162
220	0.05937013379
221	0.05936351013
222	0.05935875129
223	0.05935624673
224	0.05935472023
225	0.05934671983
226	0.05933374469
227	0.05932833673
228	0.05932636454
229	0.05932476448
230	0.05930894825
231	0.05930209177
232	0.05928782315
233	0.05928412334
234	0.05927198285
235	0.05926731995
236	0.05926238148
237	0.0592513218
238	0.0592474418
239	0.05923487623
240	0.05922330914
241	0.0592156914
242	0.05920401528
243	0.05919588905
244	0.0591936315
245	0.05918840766
246	0.05918464283
247	0.05917622957
248	0.05917052035
249	0.05916399861
250	0.05915798303
251	0.05915412189
252	0.05914870236
253	0.0591405929
254	0.0591361969
255	0.05913382035
256	0.05912995955
257	0.05912579141
258	0.05911775367
259	0.05911429422
260	0.05911177079
261	0.05910847166
262	0.05910606895
263	0.05910499865
264	0.0591043298
265	0.0591033067
266	0.0590959069
267	0.05908865968
268	0.0590870005
269	0.05908048825
270	0.05907582221
271	0.0590713861
272	0.05906381695
273	0.05905687327
274	0.05904585932
275	0.05904358804
276	0.05903800047
277	0.05903107591
278	0.05902125916
279	0.05902035025
280	0.05900906547
281	0.05900613489
282	0.05899592246
283	0.05899283983
284	0.05898337528
285	0.05897645551
286	0.0589665893
287	0.05896177881
288	0.05895806281
289	0.05895499038
290	0.05895412625
291	0.05894916553
292	0.05894834414
293	0.05893786392
294	0.05892870547
295	0.05892248886
296	0.05891574076
297	0.05890698627
298	0.05890616967
299	0.05890537105
300	0.058904615
301	0.05889878181
302	0.0588963613
303	0.05889169647
304	0.05888509156
305	0.05888434829
306	0.05887567769
307	0.05886871201
308	0.05886460557
309	0.05886223575
310	0.05886151322
311	0.05885638785
312	0.05885464062
313	0.05885395802
314	0.05884909587
315	0.05884043333
316	0.05883256346
317	0.05882724955
318	0.0588117899
319	0.05881111831
320	0.0588018297
321	0.0587964751
322	0.05879178082
323	0.05878522496
324	0.05877971099
325	0.0587717829
326	0.05876515946
327	0.05876024601
328	0.05875217244
329	0.05874876379
330	0.05874812163
331	0.05874025257
332	0.05873585903
333	0.05873163446
334	0.05872736822
335	0.05871956338
336	0.0587139404
337	0.05870967715
338	0.05870642718
339	0.05870087628
340	0.05870024908
341	0.05869770439
342	0.05869042465
343	0.05868508031
344	0.05867802054
345	0.05867332414
346	0.05866584714
347	0.05866184409
348	0.05865762964
349	0.05865702225
350	0.05865344923
351	0.05864535861
352	0.05864239989
353	0.05863364813
354	0.05862245652
355	0.05862186527
356	0.0586184983
357	0.05860663284
358	0.05860005736
359	0.05859581357
360	0.05859272206
361	0.05858952229
362	0.05858894822
363	0.05858275145
364	0.05857725174
365	0.05857108831
366	0.05856904365
367	0.05856467855
368	0.05855559707
369	0.05855035656
370	0.05853993995
371	0.05853938091
372	0.05853439949
373	0.05852353761
374	0.05852299431
375	0.05851826407
376	0.0585150532
377	0.05851128973
378	0.05850720313
379	0.05850230548
380	0.05849837971
381	0.0584962716
382	0.05848730769
383	0.05848231125
384	0.0584684741
385	0.05846378016
386	0.05846325127
387	0.0584612069
388	0.0584589996
389	0.05845534329
390	0.05844780991
391	0.05844729406
392	0.05844237003
393	0.0584394093
394	0.05842863679
395	0.05842391431
396	0.05842252625
397	0.05842054371
398	0.0584186189
399	0.05840858494
400	0.05840809689
401	0.05840437282
402	0.05840250326
403	0.05839633856
404	0.05838233126
405	0.05837382662
406	0.05837335179
407	0.05836984068
408	0.05835531629
409	0.05834188176
410	0.05833618944
411	0.05833000549
412	0.05832396428
413	0.05831948141
414	0.05831774074
415	0.05831475542
416	0.05831268791
417	0.05830580985
418	0.0583024768
419	0.05829483808
420	0.05829154541
421	0.05828730017
422	0.05828561103
423	0.05828319065
424	0.05828257222
425	0.05827168497
426	0.05826917523
427	0.05826753577
428	0.05826708516
429	0.05825269238
430	0.0582507387
431	0.05824675698
432	0.05824516211
433	0.05823855577
434	0.05823811926
435	0.05823656978
436	0.05823050507
437	0.05823007955
438	0.05822216683
439	0.0582181033
440	0.05821416304
441	0.05821135225
442	0.05819907005
443	0.05819366423
444	0.05819025988
445	0.05818638857
446	0.05818405501
447	0.05818364193
448	0.05818140761
449	0.0581776355
450	0.05817538681
451	0.05817498563
452	0.05817358411
453	0.05816669237
454	0.05816206524
455	0.05815186404
456	0.05814857329
457	0.05813496244
458	0.05812787003
459	0.05812252655
460	0.05810969725
461	0.05810661062
462	0.05809889227
463	0.05809267829
464	0.05808994115
465	0.05808954977
466	0.05808409297
467	0.05808145962
468	0.05807796472
469	0.05807051796
470	0.05806328143
471	0.05805826059
472	0.05805573988
473	0.05805266684
474	0.05804534532
475	0.05803602587
476	0.05803097402
477	0.05802881563
478	0.05802712253
479	0.05801551796
480	0.05801414986
481	0.05801139492
482	0.05801091316
483	0.05801055261
484	0.05800576367
485	0.05800005584
486	0.05799254996
487	0.05798965418
488	0.05798864875
489	0.05797041905
490	0.05796460059
491	0.05796327083
492	0.05795212072
493	0.05795082777
494	0.05794533666
495	0.05794408034
496	0.0579399368
497	0.05793785512
498	0.05793663407
499	0.05793629239
500	0.05793139262
501	0.05792865471
502	0.057922542
503	0.0579205326
504	0.05791410327
505	0.05791313449
506	0.05791126496
507	0.05790920923
508	0.05790805323
509	0.05790715555
510	0.05789519598
511	0.05789176468
512	0.0578872816
513	0.05788251557
514	0.05788139023
515	0.05786973489
516	0.05786578672
517	0.05785630782
518	0.05784735524
519	0.05784562728
520	0.05784135059
521	0.05783618277
522	0.05783424174
523	0.05783317675
524	0.05783037266
525	0.05782807778
526	0.05782437406
527	0.05781609685
528	0.05781506181
529	0.05781058291
530	0.05780578019
531	0.05780510788
532	0.05779701447
533	0.05779296891
534	0.05779196224
535	0.05778909965
536	0.05778656644
537	0.05777741321
538	0.05777502416
539	0.05777101685
540	0.05776266858
541	0.05775913099
542	0.05775692426
543	0.0577550161
544	0.0577531683
545	0.05775135225
546	0.05774319112
547	0.0577393645
548	0.05773523086
549	0.05773228577
550	0.05772335136
551	0.0577185233
552	0.0577091426
553	0.05770828253
554	0.05769747202
555	0.05768766491
556	0.05768438245
557	0.05768157847
558	0.05767802731
559	0.05767438688
560	0.05767103471
561	0.05767017276
562	0.05766443743
563	0.05765736223
564	0.0576537299
565	0.057646791
566	0.05764367934
567	0.05763575521
568	0.057629816
569	0.05761962755
570	0.05761247737
571	0.05760973611
572	0.05760796724
573	0.05760573594
574	0.05759684331
575	0.05759227528
576	0.0575893988
577	0.05757970069
578	0.05756955738
579	0.05756070528
580	0.05755324177
581	0.05754400917
582	0.05754133594
583	0.05753264026
584	0.05752597432
585	0.05752568204
586	0.05752222918
587	0.0575201379
588	0.05751820415
589	0.05750890008
590	0.05750529689
591	0.05750232885
592	0.05749597086
593	0.0574945827
594	0.05749135737
595	0.05748964222
596	0.05748524489
597	0.05748233068
598	0.05747886988
599	0.05746512665
600	0.05745877091
601	0.05744789908
602	0.0574376586
603	0.05742800841
604	0.05741891027
605	0.05740689571
606	0.05740513827
607	0.05740344534
608	0.05740181378
609	0.05740024066
610	0.05739022476
611	0.05738872237
612	0.05736828516
613	0.05736059003
614	0.05735414657
615	0.05735130088
616	0.05734995147
617	0.05734643504
618	0.05733876688
619	0.05733254056
620	0.05732751625
621	0.05732271072
622	0.05732183469
623	0.05731668258
624	0.05731583116
625	0.05731165406
626	0.05730498803
627	0.05729984783
628	0.05729678406
629	0.05729343038
630	0.05729260257
631	0.05729179802
632	0.05729049077
633	0.05728518349
634	0.057281707
635	0.05728092464
636	0.05727439644
637	0.05727254148
638	0.05726887201
639	0.0572620411
640	0.05725575234
641	0.05725308563
642	0.05724897679
643	0.05724755084
644	0.05723809476
645	0.05723449108
646	0.05723240729
647	0.05723113701
648	0.05722933609
649	0.05722155198
650	0.05720768068
651	0.057203522
652	0.05719966981
653	0.05719624533
654	0.05719031559
655	0.05718420989
656	0.05718297348
657	0.05717053774
658	0.057165447
659	0.05716217563
660	0.05715720946
661	0.05715567702
662	0.05715313821
663	0.05715237362
664	0.05714324341
665	0.05713956893
666	0.05712799408
667	0.05712463898
668	0.05712198708
669	0.05711582003
670	0.05711461823
671	0.05710403022
672	0.05710328693
673	0.05709755291
674	0.0570900264
675	0.05708531151
676	0.05707919921
677	0.05707786872
678	0.05707714482
679	0.0570758619
680	0.05707044257
681	0.05706335704
682	0.05706037187
683	0.05705919756
684	0.05705754399
685	0.05705191282
686	0.0570501725
687	0.05704248915
688	0.05702623069
689	0.0570255251
690	0.0570130183
691	0.05700496534
692	0.05699548506
693	0.05698729281
694	0.05698135229
695	0.05698016514
696	0.05697353517
697	0.05696640703
698	0.05696480212
699	0.05696366585
700	0.05696297945
701	0.05695555348
702	0.05695226449
703	0.05694459324
704	0.05693681321
705	0.05692680601
706	0.05692568856
707	0.05691863128
708	0.05691169047
709	0.05691063527
710	0.05690476511
711	0.05690184101
712	0.05689800914
713	0.05689242653
714	0.05688849671
715	0.05687936934
716	0.05687826886
717	0.05687448139
718	0.05686947756
719	0.05685835172
720	0.05685671689
721	0.05685051364
722	0.05683928281
723	0.05683682404
724	0.05683504966
725	0.05682845557
726	0.0568268836
727	0.05682321187
728	0.05681735309
729	0.05681176337
730	0.05680138271
731	0.05679908949
732	0.05679058794
733	0.05678383241
734	0.05677762404
735	0.05677611438
736	0.05677020588
737	0.05676800433
738	0.05676672855
739	0.05676191611
740	0.05675647096
741	0.05675372079
742	0.05674810661
743	0.05674541323
744	0.05674086199
745	0.05673399399
746	0.05673050964
747	0.05671316424
748	0.05671174616
749	0.05670635339
750	0.05670070262
751	0.05669200613
752	0.05669063696
753	0.05668757652
754	0.05668579406
755	0.05668408619
756	0.05668122076
757	0.05667331189
758	0.05667160085
759	0.05666961286
760	0.05666362541
761	0.05665850101
762	0.05665505209
763	0.05665028078
764	0.05663950976
765	0.05663275511
766	0.05662779329
767	0.05662452531
768	0.05662064346
769	0.0566146423
770	0.05661229639
771	0.05661161775
772	0.05660896551
773	0.05660050405
774	0.05659329588
775	0.05658676896
776	0.05658080581
777	0.0565748177
778	0.05656860352
779	0.05656391229
780	0.05655687157
781	0.0565538776
782	0.05653823763
783	0.05653256906
784	0.05652405951
785	0.05651817832
786	0.05651175401
787	0.05650603124
788	0.05650253403
789	0.05650093305
790	0.05649264562
791	0.05649091571
792	0.05648626279
793	0.05648182112
794	0.05647202651
795	0.05646758208
796	0.0564665172
797	0.05646235392
798	0.05645544985
799	0.05645109166
800	0.05644713136
801	0.05644612327
802	0.05644488268
803	0.05643617778
804	0.05643058124
805	0.05642614909
806	0.05641968383
807	0.05641194509
808	0.05641109849
809	0.05641014851
810	0.05640661702
811	0.05640130865
812	0.05639397685
813	0.05639172368
814	0.05638323997
815	0.05637554255
816	0.05637305402
817	0.05636654397
818	0.05636033421
819	0.05635967415
820	0.05635253056
821	0.05634725204
822	0.05634087034
823	0.05633420704
824	0.05632595744
825	0.05632177679
826	0.05631892989
827	0.0563124521
828	0.0563084051
829	0.05630418035
830	0.05629695294
831	0.05629357404
832	0.05628854931
833	0.05628674931
834	0.05628177148
835	0.05627102207
836	0.05626426616
837	0.0562618589
838	0.05625768898
839	0.05625552961
840	0.05625009477
841	0.05624438535
842	0.05623859549
843	0.0562372509
844	0.05623406445
845	0.05623083185
846	0.05622846779
847	0.05622451004
848	0.05621984674
849	0.05621720052
850	0.05620995927
851	0.05620824217
852	0.05620007415
853	0.05619607439
854	0.05618913948
855	0.05618826659
856	0.05618372288
857	0.05617681148
858	0.05617238474
859	0.05617021047
860	0.05616804064
861	0.05616594428
862	0.05615998976
863	0.05615453837
864	0.05615124469
865	0.05614535324
866	0.05613598077
867	0.05613064211
868	0.05612901165
869	0.05612503765
870	0.05612139452
871	0.05611257163
872	0.05611073193
873	0.05610501456
874	0.05609956497
875	0.05609657883
876	0.05609542381
877	0.05608794404
878	0.05608233729
879	0.05607850735
880	0.05607467423
881	0.05606817784
882	0.0560673583
883	0.0560635569
884	0.0560568053
885	0.05605098199
886	0.0560449409
887	0.05603822314
888	0.05603316191
889	0.05602567823
890	0.05602435479
891	0.05602275529
892	0.05601929289
893	0.05601672338
894	0.05601393946
895	0.05600899096
896	0.05600813203
897	0.05600377094
898	0.05600212166
899	0.05599859257
900	0.0559937559
901	0.05599223493
902	0.05599082526
903	0.05598620917
904	0.05598101476
905	0.05597876676
906	0.05597626238
907	0.05597367472
908	0.05597188147
909	0.05596717182
910	0.055965446
911	0.05595917332
912	0.05595751368
913	0.05595591186
914	0.05595039414
915	0.05594500697
916	0.05594346889
917	0.05594173524
918	0.05593553093
919	0.05593042372
920	0.05592664211
921	0.05592513651
922	0.05592365786
923	0.05592085096
924	0.05590953792
925	0.0558990083
926	0.055889206
927	0.05588007911
928	0.05587157957
929	0.05586366285
930	0.05585628773
931	0.05585120836
932	0.05584535069
933	0.05583938472
934	0.05583795897
935	0.05583776111
936	0.05583385977
937	0.05583107489
938	0.0558248094
939	0.05581922644
940	0.05581217306
941	0.05580730392
942	0.05580498633
943	0.05580357073
944	0.05578279333
945	0.05577810912
946	0.05577562457
947	0.05577318766
948	0.05576981761
949	0.05576309027
950	0.05575874971
951	0.05575760214
952	0.05575654148
953	0.05575526427
954	0.05575390537
955	0.05575264549
956	0.05574656185
957	0.05574241614
958	0.05574040277
959	0.05573918981
960	0.05573504156
961	0.05572291384
962	0.05572002689
963	0.05571545911
964	0.0557152662
965	0.05570660102
966	0.05570394812
967	0.05569920797
968	0.05569233168
969	0.05568823315
970	0.05568391207
971	0.05568193274
972	0.05567956492
973	0.05567595673
974	0.05567045382
975	0.05566242865
976	0.05565849527
977	0.05565136979
978	0.05564132427
979	0.05563476896
980	0.05562743417
981	0.05562456018
982	0.05562191512
983	0.05562173226
984	0.05562056569
985	0.05561927776
986	0.05561763796
987	0.05561017797
988	0.05560329923
989	0.05559612096
990	0.05558965941
991	0.05558871748
992	0.05558150458
993	0.05557912538
994	0.05557663281
995	0.05557259061
996	0.05557035346
997	0.0555635572
998	0.05555999109
999	0.05555781588
